cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
13670,AW00013670,Brittney,Zeng,S,NULL,2025-10-12
13671,AW00013671,Frank,Ramos,S,NULL,2025-10-12
13672,AW00013672,Benjamin,Davis,S,NULL,2025-10-12
13673,AW00013673,Sandra,He,S,NULL,2025-10-12
13674,AW00013674,Drew,Shen,S,NULL,2025-10-12
13675,AW00013675,Stanley,Sai,S,NULL,2025-10-12
13676,AW00013676,George,Kapoor,M,NULL,2025-10-12
13677,AW00013677,Brian,Albrecht,S,NULL,2025-10-12
13678,AW00013678,Warren,Goel,M,NULL,2025-10-12
13679,AW00013679,Sandra,Li,M,NULL,2025-10-12
13680,AW00013680,Jan,Watson,M,NULL,2025-10-12
13681,AW00013681,Adam,Hall,S,NULL,2025-10-12
13682,AW00013682,Fernando,Lopez,S,NULL,2025-10-12
13683,AW00013683,Sheila,Torres,S,NULL,2025-10-12
13684,AW00013684,Francis,Dominguez,S,NULL,2025-10-12
13685,AW00013685,Briana,Torres,M,NULL,2025-10-12
13686,AW00013686,Peter,Jai,M,NULL,2025-10-12
13687,AW00013687,Mario,Xie,M,NULL,2025-10-12
13688,AW00013688,Ruben,Sanchez,S,NULL,2025-10-12
13689,AW00013689,Teresa,Ramos,S,NULL,2025-10-12
13690,AW00013690,Claudia,Gao,S,NULL,2025-10-12
13691,AW00013691,Ariana,Bailey,S,NULL,2025-10-12
13692,AW00013692,Curtis,Li,M,NULL,2025-10-12
13693,AW00013693,Dominic,Gonzalez,S,NULL,2025-10-12
13694,AW00013694,Savannah,Gray,S,NULL,2025-10-12
13695,AW00013695,Christian,Clark,S,NULL,2025-10-12
13696,AW00013696,Katherine,Edwards,S,NULL,2025-10-12
13697,AW00013697,J├⌐sus,Munoz,S,NULL,2025-10-12
13698,AW00013698,Catherine,Sanchez,S,NULL,2025-10-12
13699,AW00013699,Rachel,Alexander,S,NULL,2025-10-12
13700,AW00013700,Evan,Howard,S,NULL,2025-10-12
13701,AW00013701,Haley,Scott,S,NULL,2025-10-12
13702,AW00013702,Jessie,Suarez,S,NULL,2025-10-12
13703,AW00013703,Mackenzie,Sanders,S,NULL,2025-10-12
13704,AW00013704,Victoria,Davis,S,NULL,2025-10-12
13705,AW00013705,Blake,Mitchell,S,NULL,2025-10-12
13706,AW00013706,Kaitlyn,Peterson,S,NULL,2025-10-12
13707,AW00013707,Austin,Smith,M,NULL,2025-10-12
13708,AW00013708,Jennifer,Bennett,S,NULL,2025-10-12
13709,AW00013709,Zachary,Robinson,S,NULL,2025-10-12
13710,AW00013710,Destiny,Harris,S,NULL,2025-10-12
13711,AW00013711,Thomas,Mitchell,S,NULL,2025-10-12
13712,AW00013712,Nancy,Martinez,S,NULL,2025-10-12
13713,AW00013713,Alexander,Walker,S,NULL,2025-10-12
13714,AW00013714,Amanda,Ward,M,NULL,2025-10-12
13715,AW00013715,Eduardo,Sanchez,M,NULL,2025-10-12
13716,AW00013716,Brandon,Jai,M,NULL,2025-10-12
13717,AW00013717,Audrey,Gill,M,NULL,2025-10-12
13718,AW00013718,Marcus,Barnes,M,NULL,2025-10-12
13719,AW00013719,Isaac,Carter,M,NULL,2025-10-12
13720,AW00013720,Cameron,Johnson,M,NULL,2025-10-12
13721,AW00013721,Lucas,Howard,S,NULL,2025-10-12
13722,AW00013722,Luke,Campbell,M,NULL,2025-10-12
13723,AW00013723,Leonard,Raje,M,NULL,2025-10-12
13724,AW00013724,Charles,Thompson,M,NULL,2025-10-12
13725,AW00013725,Nathan,Henderson,M,NULL,2025-10-12
13726,AW00013726,Austin,Lewis,M,NULL,2025-10-12
13727,AW00013727,Paula,Rubio,M,NULL,2025-10-12
13728,AW00013728,Taylor,Stewart,M,NULL,2025-10-12
13729,AW00013729,Jason,Li,M,NULL,2025-10-12
13730,AW00013730,Walter,Sua
